Country,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Benin,553.72,,,,,,,,,,,,,,,,,,,,553.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.46653,1083.571326,1062.7522,1012.844468,1021.285421,1000.6625,980.063476,959.6010805,974.0371343,988.8752036,996.92542,1006.387154,949.4990641,970.3394996,1012.246002,1039.340013,1051.665607,1035.831411,1048.782081,1052.798147,1047.170296,1024.931274,1085.796879,1081.867638,973.636253,987.9579389,1002.186242,1029.161251,1032.012149,1083.174619,1154.234615,1186.70402,1277.897616,1187.136071,1243.820057,1297.164289,1285.076926,1225.85601,1222.901415,1158.335439,1165.469339,1181.649596,1191.207681,1177.913844,1168.530364,1176.666594,1202.154611,1232.975292,1251.877993,1272.796464,1307.568232,1333.301105,1372.877931,1386.048537,1389.130095,1390,1402.940911,1428.153226,1459.067778,1457.574491,1452.637688
Bermuda,1667.687728,,,,,,,,,,,,,,,,,,,,1667.687728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3076.967192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15223.63357,,,,,,,,,,26177.3742,26739.57962,27275.24314,26931.24099,29189.2796,29846.80828,33531.53243,37252.41713,37319.00537,37886.60383,39545.78763,40491.02566,40824.24744,41017.63913,41010.23057,42201.75028,44362.7999,44711.40725,45419.69529,48756.72049,49679.279,46674.63455,47347.31514,47289.58761,45646.52246,48382.73694,49848.16737,51512.55301,51378.54873,51041.6401,48924.63621,49397.56153,47092.25074,49050.97922,49090.00502,52258.19582,53518.08162,55325.30907,56945.19182,58649.86657,60167.71419,59936.03656,63470.49221,65055.85947,67086.16599,69916.78759,73551.12431,76745.8404,79925.26971,73223.6707,73223.6707
Bhutan,539.5629811,,,,,,,,,,,,,,,,,,,,539.5629811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.4985252,,,,,,,,,,,,,,,,,,,,835.9147218,828.2822104,807.6225858,789.3196803,799.5428169,745.3173941,783.5329874,816.3101525,845.4580508,858.0885807,874.5708192,948.7050254,946.8129965,999.6777239,1035.600455,1064.845648,1177.587335,1494.290085,1535.466649,1615.412426,1782.040547,1804.665742,1904.17945,1989.169106,2149.474031,2317.074655,2456.121805,2561.507659,2656.048681,2790.208071,2922.114178,3045.894928,3256.019293,3406.363984,3545.990393,3694,3845.062355,4520.516416,4670.966656,5053.834766,5297.6643
Bolivia,695.052146,,,,,,,,,,,,,,,,,,,,695.052146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2227.963758,2241.791242,2254.853613,2277.134463,2298.46573,2530.595066,2653.570812,2677.326347,2373.251302,2371.672884,2443.66208,2249.186091,2127.686326,2130.501199,2076.816142,2117.78193,2113.493091,2180.972546,2268.273809,2323.02389,2380.764374,2493.241562,2586.886053,2740.717287,2794.619722,2869.460317,2906.438176,2980.331339,3107.443984,3188.22308,3317.129458,3489.99871,3548.097832,3578.969496,3496.019227,3391.071097,3358.188874,3156.510452,2965.560647,2945.479366,2875.315384,2734.535576,2753.69149,2800.943227,2819.344313,2897.283685,2982.232586,2961.699694,3015.143491,3089.450267,3164.515741,3234.027895,3326.143191,3429.734777,3377.570566,3394.708067,3390.155743,3413.26269,3450.756099,3528.672608,3618,3712.769469,3803.127125,3956.396687,4007.164642,4095.299529
Bosnia and Herzegovina,490.8246925,,,,,,,,,,,,,,,,,,,,501.1211031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.623143,,,,,,,,,,,,,,,,,,,,566.6468289,,,,,,,,,,606.2840204,,,,,,,,,,710.414772,,,710.4332567,,,,,,,693.1463625,699.9825913,710.2872907,736.6911703,778.431301,805.1451667,849.1745017,823.5566333,883.3706278,916.9279015,886.2027337,847.4317305,758.0133817,770.8581157,788.5909798,766.0588422,853.6855659,855.9551832,911.7343363,948.9274142,,,,,,,,884.1924608,1040.80047,1128.117062,1042.495709,1069.497135,973.5331948,1104.173675,1150.693245,1208.077333,1170.757903,1353.989176,1398.03242,1555.187741,1638.058291,1694.856091,1709.683679,1869.419506,2029.362919,2063.898566,2154.285064,2172.352423,2199.574574,2426.350377,2523.607029,2790.002474,2860.16975,2930.942731,3279.664466,3250.83357,3319.882993,3528.481305,3690.93531,3910.970862,4075.453464,4123.102373,4126.613157,4138.771462,4220.394541,4232.238156,4383.550954,4314.114757,4234.672274,4162.738709,3844.612477,3378.378175,2546.781445,1895.660705,2034.369933,2200.621682,3487.833969,4766.355904,5251.018916,5544.95269,5733.14818,5880.628609,6018.975239,6097.742451,6317.272545,6506,6856.274163,7247.134205,7619.54059,7341.980704,7414.383548
Botswana,407.36,,,,,,,,,,,,,,,,,,,,407.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.2511804,840.9433395,851.2411407,865.8613802,880.4968514,893.5819781,905.9083337,918.2325349,929.0465711,944.1369248,953.2611538,971.4406772,983.6539764,999.6924486,1018.748809,1034.373864,1119.013121,1214.709294,1319.177585,1424.213956,1532.709932,1769.339168,2263.611114,2658.429173,3077.333469,2897.181077,3271.321707,3214.857818,3640.342371,3818.399226,4178.480351,4399.132026,4551.14215,5079.532593,5450.436827,5656.04291,5889.640899,6205.88385,6959.659458,7619.617293,7829.231189,7964.576655,7954.111645,7860.649862,7898.045953,8030.476314,8281.917735,8647.142313,8990.984704,9416.670376,10107.98689,10543.61389,11003.60508,11391.08654,11722.58643,12057,12574.18293,13010.69809,13240.06152,12282.28406,13158.54535
Brazil,509.2035615,,,,,,,,,,,,,,,,,,,,539.0243958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.900153,611.3612635,594.8545094,558.2255372,539.1784716,544.3065277,564.0861727,603.6454628,642.4721733,637.3441172,654.1934445,648.3328089,617.5644722,631.4834817,640.274435,687.8920989,712.7998001,772.1387351,772.1387351,772.1387351,715.7301179,715.7301179,740.637819,718.6604356,729.6491273,740.637819,712.7998001,693.0201551,726.7188095,732.5794451,698.8807906,704.7414262,721.5907534,701.8111084,749.4287723,695.9504728,718.6604356,671.0427717,645.4024911,654.1934445,715.7301179,760.417464,659.3215006,561.1558549,561.1558549,665.1821361,603.6454628,594.8545094,608.7735189,597.7848272,575.0748644,648.4770539,629.7364007,630.9685174,622.5896973,632.6404899,696.9726927,691.2963705,654.6990475,705.4758361,711.353102,737.6642177,770.6963583,778.2336136,750.1139214,738.0872479,729.6859157,783.6595089,749.0163701,792.5568955,875.5191707,874.1427229,925.6002755,984.138332,980.07876,959.9627424,989.0993818,1076.22204,1177.582613,1164.619626,1118.34323,1056.697951,1081.050897,1157.132395,1237.463145,1250.23802,1374.689708,1410.230283,1444.00514,1449.771178,1406.391382,1443.755688,1369.922643,1457.016476,1538.986507,1553.891415,1695.26313,1694.09775,1813.508736,1903.644707,1979.813903,2020.233239,2108.944355,2145.843347,2249.203114,2379.477029,2376.501261,2487.365989,2680.429605,2861.74975,3044.128443,3214.185954,3336.585802,3260.245091,3277.005382,3261.050722,3385.404102,3429.864357,3666.978272,3909.480446,4184.068238,4554.847155,4985.711467,5558.500196,5873.833478,6031.570088,6500.649899,6660.118654,6825.893763,7117.958545,7623.184159,7128.813147,7030.835878,6672.28053,6890.253502,7286.961847,7685.059288,7807.095818,7657.323839,7763.037527,7136.93246,7097.834885,6950.283021,7188.190188,7503.673809,7713.353209,7810.201008,7957.980824,7860.552246,7818.961728,8056.060915,8022.523305,8131.212843,8110.411789,8461.498669,8596,8869.548602,9305.659033,9682.003313,9569.779386,10192.20615
British Virgin Islands,527.4307462,,,,,,,,,,,,,,,,,,,,527.4307462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.1360825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3299.708927,2922.080565,2878.504978,2997.166613,3252.553116,3368.295728,3334.673839,3379.374654,3615.164499,3988.351455,4459.846636,4364.099373,4311.088825,4384.828738,4433.485414,4298.0425,4261.59386,4664.279877,4961.388411,5174.696631,6846.425734,9052.625568,12075.36159,16383.93112,21426.42553,28301.32853,30787.01319,33270.34413,35909.22071,38533.18645,42980.91475,43879.07765,41721.85729,38214.13847,41705.24292,44961.21533,45531.6768,45795.02994,46435.76986,,
Brunei,1011.68059,,,,,,,,,,,,,,,,,,,,1011.68059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.707134,,,,,,,,,,,,,,,,1440.529286,,,,,,,,,,,,,,,,,,,,,35554.3601,,,,,,,,,,,,,,,,,,,,48558.10599,51244.66328,54117.15906,56943.89817,61078.94224,58861.77962,67973.72298,72555.22854,74695.42685,88381.1105,79534.56778,61817.06063,62407.21057,60976.16472,59654.84636,57144.3082,54048.44067,53585.90355,52649.80228,50628.31425,50563.57119,51141.00665,49174.40543,48067.97314,47618.09509,47786.78109,48234.28343,48967.3126,47521.2031,47811.17549,48020.35457,48192.756,48906.34894,49184.09494,48333.67041,47465,48580.6978,47701.82319,45859.74655,44738.9934,45379.66952
Bulgaria,836.313456,,,,,,,,,,,,,,,,,,,,853.8574526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.361893,,,,,,,,,,,,,,,,,,,,1460.066608,,,,,,,,,,1578.953731,,,,,,,,,,1879.734025,,,1980.338881,,,,,,,,,,,1173.276456,1190.811985,1509.699898,1619.801493,1573.858624,1523.885896,1658.242837,1876.688667,1864.40829,1871.377448,1689.501542,1595.522648,1927.594568,2022.445765,2059.299491,2068.963016,1998.58222,2022.656657,1910.081747,1953.879796,1790.928538,1384.920066,,,,,2131.563149,2567.424534,2444.286648,2691.935068,2613.983108,2772.894304,2747.377929,3008.670727,3238.108918,3464.569652,3759.16551,3966.093248,4254.337839,4412.810322,4721.863908,4970.48803,5325.953431,5577.0028,5639.346751,5868.78268,6162.468503,6328.504247,6597.494398,6822.385269,6989.571515,7527.863173,7722.871137,7612.240438,7771.118048,8062.600739,7802.845798,7987.015204,8224.191647,8052.372566,8301.979654,8037.950013,8236.461605,8239.854824,8179.010541,8025.266041,7225.877958,6710.698795,6302.623438,6367.39497,6550.710885,6820.307624,6250.966075,5970.38876,6282.641215,6491.099672,6907.013722,7264.607226,7696.777725,8105.388755,8721.228028,9353,9995.418881,10923.45377,11357.62561,10840.26056,10904.14694
Burkina Faso,454.33,,,,,,,,,,,,,,,,,,,,454.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.7078544,529.6573811,543.2552413,557.006778,571.3961712,586.3981756,601.987882,617.1834648,633.8863491,649.6994714,661.8616423,684.7957865,722.5120206,708.5751968,719.565222,740.9826899,737.8321956,794.8265597,810.7609805,817.4292907,809.7494639,831.900334,854.7359763,798.6326432,772.2845732,727.9462455,709.3910427,743.3870368,811.5737963,800.891764,794.7620261,809.7494065,807.1985855,778.0529268,770.5251975,848.7996932,955.3974005,912.0631417,957.8685639,917.4080934,880.1735852,938.0907503,931.7527731,895.9077787,878.9688019,889.9068912,929.2065239,946.2949618,978.6005143,1009.58785,1001.477269,1029.971725,1037.645221,1080.533043,1096.853521,1140,1175.514584,1189.882909,1223.523964,1234.418172,1276.715037
Burundi,447.59,,,,,,,,,,,,,,,,,,,,447.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.2297169,334.7645231,339.2964587,346.9312241,359.6072868,364.6437504,372.0046252,379.5646281,383.3776927,398.3046608,396.9416121,333.2702748,355.2032273,364.1315352,376.0991915,380.0788042,387.4684,412.9775136,400.0258938,388.1019804,483.3198441,510.5063363,464.0995039,496.1096636,484.51101,478.5524096,506.2200815,556.1032651,536.5763699,522.0173403,539.8528105,574.4812294,559.603231,563.298914,549.6901947,600.8763405,611.8882392,621.8188189,628.5897867,623.2714096,630.441517,646.5130124,631.6998778,613.0363666,585.1833234,507.1987743,462.8469625,463.1151478,473.6989113,455.4120959,443.7647396,440.5123893,446.4035126,427.1406382,431.7574083,420.0804745,432.9528279,439.638923,450.5418874,457.0675528,465.359211
Cambodia,809.2345707,,,,,,,,,,,,,,,,,,,,809.2345707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0250734,355.2124509,368.4692856,363.2682522,395.7529875,378.1509362,417.4705973,434.0383364,443.979754,474.5859159,489.7309238,472.1955576,496.9136476,519.8138518,492.1909301,502.0202275,511.0505235,523.4323142,533.1696574,527.465753,472.6200887,449.4749441,421.6240257,567.9272426,480.6821758,423.4051022,470.1768683,524.9721832,593.4547838,608.2392751,606.5950009,597.3797075,624.4754784,648.6394848,677.8562439,706.8814273,724.2140049,683.8955732,675.3845077,666.8180295,642.9024504,666.8175693,682.3031755,677.2977979,680.5713934,708.1913737,730.4239584,734.28517,729.5124166,793.3351151,833.3606682,864.9718015,896.2260153,926.1136927,1305.441358,1453,1571.438806,1830.55521,1914.753167,1830.967685,1922.01137
Cameroon,517.46,,,,,,,,,,,,,,,,,,,,517.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.965667,1145.387048,1172.667655,1199.75541,1227.648893,1256.241307,1284.38948,1313.048099,1342.09351,1370.438494,1386.313224,1380.621347,1399.607441,1427.155657,1452.690342,1455.607964,1495.909892,1508.453148,1575.871751,1620.996093,1635.982295,1649.528841,1684.146528,1671.327347,1706.30053,1752.243406,1739.50074,1783.432873,1824.310312,1867.893121,1989.193027,2256.632891,2367.983282,2461.924564,2575.349465,2719.241033,2824.449523,2602.664206,2411.324587,2131.494194,2036.082876,1903.159654,1793.163278,1688.773644,1603.03978,1613.96521,1652.428698,1694.337469,1736.44417,1770.65038,1803.436803,1857.148585,1934.011449,1967.39495,1997.111399,1995,2003.192434,2012.18269,2013.827097,1997.177541,2006.919862
Canada,1159.502927,,,,,,,,,,,,,,,,,,,,1312.466239,,,,,,,,,,1451.182183,,,,,,,,,,1686.347239,,,,,,,,,,1929.459127,,,,,,,,,,2105.054119,,,,,,,,,,2459.064862,2546.137891,2474.555858,2672.901657,2690.079417,2588.860534,2381.26903,2506.831204,2375.877931,2561.67579,2635.182659,2959.798706,3060.647961,3033.501589,3237.490955,3008.025108,3011.558816,3076.361109,3263.564907,3249.5122,3451.458891,3495.500933,3440.520049,3386.623173,3512.529655,3440.701578,3320.996773,3644.663468,3749.065535,4056.9468,4224.77773,4493.98722,4833.778433,4837.701666,4759.245178,5168.845457,5581.546982,5623.113588,5183.711365,5586.467444,5900.160312,6113.159584,6352.014162,6453.066363,5841.421243,6142.69207,6742.359198,6966.517449,6444.111905,5832.798953,5603.705524,4871.633375,5504.545223,5769.838899,5771.379655,6298.530663,6526.049195,7033.874911,7504.918096,7350.884837,6981.063538,5810.08736,5327.946683,4891.073253,5356.356327,5733.07661,5984.974257,6491.733551,6596.942921,6919.427294,7790.302047,8780.765702,10206.70977,10539.58582,10800.51211,10351.21372,10058.4968,10286.28482,10253.07249,10251.26773,10581.26552,10932.46678,11367.16112,11586.61455,11173.2595,11901.50949,12555.54947,12489.95006,12384.41018,12590.80033,12701.48312,12817.92217,13462.48555,13882.56266,14510.89933,15198.11009,15884.83624,16076.58803,16658.21328,17286.99329,17487.45713,18229.64274,18970.57086,20081.30717,20613.59162,20775.50508,21626.08551,22090.88306,22754.82739,23465.82672,23473.89691,23904.52565,22898.79214,23329.80455,24431.84887,25514.7852,25921.16702,26626.51503,27562.41454,27729.89597,27387.27394,26491.59562,26342.88426,26590.39937,27543.90811,27969.67291,28074.83649,28954.92589,29837.45806,31154.85646,32448.60764,32570.56646,33328.96507,33635.25438,34346.96551,35078,35714.66509,36225.06309,35950.07587,34569.63084,35222.4179
Cape Verde,340,,,,,,,,,,,,,,,,,,,,340,341.3994047,342.8045693,344.2155173,345.6322727,347.0548593,348.4833011,349.9176222,351.3578469,352.8039994,354.256104,355.7141854,357.1782681,358.6483768,360.1245363,361.6067716,363.0951076,364.5895694,366.0901822,367.5969715,369.1099625,370.6291808,372.1546521,373.686402,375.2244565,376.7688415,378.3195829,379.8767071,381.4402402,383.0102087,384.586639,386.1695577,387.7589916,389.3549674,390.957512,392.5666526,394.1824163,395.8048302,397.4339218,399.0697186,400.7122482,402.3615383,404.0176166,405.6805113,407.3502502,409.0268616,410.7103737,412.400815,414.098214,415.8025993,417.5139997,419.232444,420.9579613,422.6905806,424.4303312,426.1772424,427.9313437,429.6926648,431.4612352,433.2370849,435.0202438,436.810742,438.6086097,440.4138773,442.2265751,444.0467339,445.8743842,447.7095569,449.552283,451.4025936,453.2605199,455.1260931,456.9993449,458.8803069,460.7690106,462.6654881,464.5697712,466.4818922,468.4018833,470.3297769,472.2656055,474.2094018,476.1611985,478.1210286,480.0889252,482.0649214,484.0490506,486.0413463,488.0418421,490.0505717,492.067569,494.0928681,496.1265031,498.1685084,500.2189183,502.2777675,504.3450907,506.4209228,508.5052988,510.5982538,512.6998233,514.8100426,516.9289474,519.0565733,521.1929563,523.3381325,525.492138,527.6550091,529.8267824,532.0074945,534.1971822,536.3958824,538.6036322,540.8204689,543.0464299,545.2815526,547.525875,549.7794347,552.0422698,554.3144186,556.5959192,558.8868103,561.1871305,563.4969185,565.8162134,568.1450542,570.4834804,572.8315312,575.1892464,577.5566657,579.933829,587.251479,594.7341659,602.3262158,593.8972871,596.8271095,604.2715576,583.6337743,578.6618205,627.0925034,654.575172,676.6545282,695.8088512,712.7558184,727.6495053,741.2465009,754.1742728,765.8281051,776.9146642,787.6932711,798.3034154,730.4616311,691.5225913,682.0672706,660.0536846,676.7870184,671.0796873,667.7823441,730.7177448,801.7599274,1084.093872,1165.560478,1181.352308,1274.116719,1301.510708,1391.725945,1408.062061,1481.038343,1500.814566,1554.985721,1587.891309,,,1524.740622,1600.252649,1700.26985,1788.781474,1902.832452,2018.616921,2168.686778,2291.289562,2406.568107,2505.291423,2600.552094,2692.585982,2831,3078.915126,3274.757007,3384.722444,3456.138143,3574.289997
Cayman Islands,954.072514,,,,,,,,,,,,,,,,,,,,954.072514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.311463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21365.83298,21137.5471,21720.12835,23461.37814,24295.56607,25137.53023,25999.63549,26894.25318,27883.6568,29079.52271,30532.75266,32300.73615,34361.80883,37694.00177,39180.0212,39005.90993,40244.34765,41928.8868,45544.45179,47159.21462,50861.3286,49209.11036,48493.82885,48632.82477,49016.05319,49168.9798,49406.43757,49914.22612,50668.48983,50401.90933,49156.95627,47927.14591,47433.34854,47211.38632,46594.91438,48632.2495,49499.00842,49710.3632,50744.35477,,
Central African Rep.,345.84,,,,,,,,,,,,,,,,,,,,345.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.785751,1046.826979,1071.310713,1095.180712,1119.354923,1143.730538,1167.26665,1190.844328,1214.365564,1237.027984,1225.463418,1248.640302,1193.068753,1166.796889,1162.472889,1146.841218,1116.06553,1136.056615,1122.2077,1154.800664,1179.308104,1117.8699,1070.013275,1096.596972,1042.700878,1035.322677,1052.578482,1109.374338,1100.007343,1011.234465,975.6847781,964.7932387,956.7529907,875.4056868,908.6485257,891.6318444,887.1777963,844.8763504,837.772705,844.8043468,851.2086134,822.2391912,747.9055252,727.786429,753.9103754,775.9574039,702.8394925,740.5063317,752.4103617,763.5731171,762.1807688,753.5079073,738.6906068,671.7856949,671.051573,675,686.9117637,698.3602932,698.3602932,696.3062907,701.7408592
Chad,400.69,,,,,,,,,,,,,,,,,,,,400.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.838005,1153.462234,1178.665927,1203.409947,1229.372028,1255.590763,1281.990419,1308.495577,1335.839759,1361.476485,1348.769683,1343.287511,1389.817618,1345.059535,1285.508501,1264.434252,1215.213814,1196.810565,1165.850943,1219.07003,1215.75278,1211.693363,1104.103987,1026.421357,1140.603365,1305.724132,1255.776943,1133.98495,1100.920264,855.7855382,804.728673,794.7991428,797.9081006,886.9179472,896.3211559,1083.308601,1010.51817,952.386129,1066.26406,1097.785994,999.1073309,1065.939512,1058.0643,1003.689503,1023.259765,995.9822794,995.1010414,1004.961353,1048.805823,1039.290389,1017.034996,1084.203774,1156.18186,1287.084562,1669.418388,1749,1708.937373,1670.295088,1622.411827,1557.829097,1596.655772
Channel Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,702.100651,,,,,,,,,,,,,,,,,,,,702.100651,671.2576297,674.8788497,672.1595358,655.8490216,675.3318806,680.4011235,683.3422852,678.2996508,682.2604426,671.7400611,670.8012799,679.5253583,676.847995,691.323308,706.8051412,701.5287157,718.1107719,721.2215867,722.492853,759.8572253,761.1452098,769.8493778,784.8338012,787.6699265,802.7315596,820.9973955,829.8183278,854.9804537,906.1368628,942.8660399,959.040049,977.7801798,946.8137641,964.3814892,998.49492,1000.393837,1022.85643,1057.275133,1081.099094,1106.689252,1096.142787,1081.494612,1111.613592,1158.899385,1186.330226,1199.800827,1141.194203,1186.104394,1291.650093,1305.810643,1288.947976,1364.892417,1433.729008,1353.283395,1443.32823,1406.652401,1341.236889,1401.498991,1590.659179,1761.149845,1796.412208,1917.940129,1902.050746,1891.539204,1809.208278,1859.308833,1961.869728,1858.470492,1880.770901,1990.160897,2124.060034,2054.332547,2128.492405,2066.711612,2183.836047,2168.762684,2094.591004,2319.898469,2306.30672,2220.491361,2249.316015,2320.224421,2164.576673,2315.067038,2286.484967,2437.444844,2537.54782,2775.59746,2758.564455,3036.286576,2921.343807,3003.540289,3024.38217,2526.955979,2417.903649,2930.095268,2958.571026,2961.159411,2510.403,2801.566778,2398.380806,2455.035779,2919.38703,3098.601162,3190.457651,2884.864928,2793.05986,3372.545029,3497.099093,2893.238388,2244.415674,1866.698534,2263.315729,2687.513448,2794.54179,2881.793503,3219.607733,3199.006572,3207.473556,3275.24104,3178.598398,3264.582107,3295.376443,3295.074861,3513.352156,3743.948917,3279.227425,3756.642487,3611.835982,3713.996032,3775.990775,3939.978789,4161.720289,3954.372251,4023.329204,4004.522058,4315.622723,4444.518373,4090.770396,4321.773456,4418.959102,4519.094331,4695.230243,4694.222513,4632.335272,5044.562145,5106.654313,5189.48029,5283.392753,5294.516362,5664.808116,5494.024437,5094.38258,5052.185163,4324.825244,4399.447312,4756.763836,5071.085345,5409.113458,5748.916253,6003.986604,5095.665738,4868.236526,5071.315843,5090.754651,5290.958036,5547.063754,5850.785603,6359.079798,6478.746651,6877.26684,7596.125964,8000.882548,8501.165839,9082.416743,9620.049939,10118.05318,10310.03016,10105.60694,10435.17429,10665.20495,10778.78385,11082.55301,11649.71337,12262,12677.49716,13124.60375,13474.41392,13087.37635,13610.84213
