Country,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
Myanmar,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8,,,,,,,,,,,,,,,30.8,28,28.5,28.1,28,,,30.8,,33.429,34.227,35.757,37.157,38.428,39.571,40.59,41.493,42.294,43.018,43.694,44.352,45.026,45.739,46.503,47.318,48.171,49.031,49.872,50.685,51.462,52.203,52.914,53.599,54.255,54.881,55.477,56.041,56.569,57.054,57.481,57.837,58.116,58.32,58.459,58.547,58.605,58.654,58.711,58.786,58.881,58.988,59.095,59.193,59.283,59.369,59.458,59.557,59.671,59.803,59.942,60.075,60.197,60.312,60.434,60.592,60.826,61.159,61.598,62.136
Namibia,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4,,,,,,,,,,40.249,40.627,41.376,42.112,42.834,43.544,44.241,44.924,45.593,46.247,46.885,47.506,48.111,48.699,49.272,49.834,50.387,50.933,51.476,52.017,52.556,53.092,53.623,54.148,54.669,55.191,55.719,56.255,56.797,57.342,57.877,58.389,58.87,59.314,59.721,60.11,60.504,60.916,61.345,61.778,62.192,62.558,62.842,63.008,63.031,62.851,62.401,61.696,60.791,59.769,58.783,58.013,57.58,57.548,57.915,58.609,59.494,60.389,61.153,61.722
Nepal,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8,,,,,35.596,35.738,36.023,36.313,36.606,36.903,37.205,37.511,37.823,38.142,38.47,38.809,39.162,39.531,39.917,40.323,40.749,41.193,41.655,42.134,42.628,43.138,43.662,44.197,44.743,45.295,45.852,46.413,46.977,47.543,48.113,48.687,49.267,49.854,50.447,51.04,51.625,52.2,52.769,53.337,53.92,54.535,55.196,55.907,56.668,57.474,58.316,59.175,60.031,60.871,61.686,62.471,63.225,63.945,64.625,65.251,65.812,66.309,66.743,67.122
Netherlands,39.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.86,40,38.66,38.63,38.63,34.53,38.39,35.46,34.66,30.86,36.91,36.44,38.28,38.33,37.56,36.37,33.64,39.31,37.75,40.47,37.34,32.94,36.49,39.2,41.3,38.24,40.35,42.03,41.1,41.96,40.39,42.87,43.79,42.35,41.34,43.3,41.98,44.99,44.22,44.35,44.4,44.25,43.95,45.8,46.93,46.64,48.56,49.36,49.03,49.35,48.4,48.72,50.61,51.51,50.9,52.11,52.78,53.54,52.76,54.96,55.14,53.17,57.21,57.37,57.2,57.22,56.16,55.67,47.61,54.98,57.84,59.77,59.84,62.06,62.97,63.18,63.04,62.65,63.74,62.19,64.73,64.35,65.44,66.08,66.62,66.54,66.76,66.98,67.4,67.73,65.4,65.33,65.84,64.43,61.26,55.45,67.58,69.53,71.05,70.28,71.45,71.51,72.13,71.71,72.4,72.52,72.54,72.99,73.15,73.19,73.37,73.56,73.23,73.35,73.73,73.6,73.55,73.82,73.63,73.54,73.6,73.84,73.75,74.2,74.59,74.52,74.65,75.24,75.15,75.63,75.76,75.97,76.05,76.25,76.32,76.38,76.36,76.83,77.03,76.87,77.05,77.21,77.42,77.11,77.6,77.64,77.65,78.03,78.12,78.07,78.24,78.45,78.53,78.79,79.38,79.65,80,79.824,80.024,80.192
Netherlands Antilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.451,58.995,60.044,61.014,61.906,62.719,63.455,64.115,64.702,65.222,65.682,66.09,66.459,66.802,67.132,67.464,67.809,68.171,68.548,68.943,69.35,69.763,70.169,70.562,70.937,71.298,71.649,71.996,72.342,72.683,73.013,73.326,73.612,73.865,74.08,74.252,74.379,74.463,74.513,74.534,74.534,74.516,74.491,74.466,74.452,74.46,74.498,74.567,74.666,74.794,74.946,75.115,75.291,75.465,75.634,75.794,75.945,76.091,76.234,76.375
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.93,51.672,51.27,51.092,51.141,51.412,51.897,52.579,53.432,54.405,55.442,56.477,57.445,58.288,58.977,59.49,59.827,60.042,60.196,60.331,60.512,60.802,61.232,61.81,62.53,63.36,64.248,65.126,65.938,66.655,67.263,67.765,68.193,68.577,68.928,69.257,69.572,69.876,70.174,70.469,70.759,71.038,71.3,71.547,71.788,72.04,72.328,72.663,73.047,73.474,73.924,74.369,74.781,75.14,75.438,75.678,75.87,76.037,76.197,76.359
New Zealand,34.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.86,68.98,69.29,69.16,69.39,70.24,70.35,70.48,70.74,70.26,70.89,70.8,71.26,70.98,71.24,71.31,71.35,71.28,71.14,71.52,71.18,71.55,71.33,71.78,71.89,71.75,72,72.27,72.47,72.22,73.11,73.15,72.95,73.74,73.84,73.94,74.49,73.99,74.24,74.32,74.6,75.01,75.56,76.2,76.33,76.62,77.07,76.94,76.98,77.55,78.37,78.14,78.9,78.91,79.11,79.41,79.593,79.799,79.98,80.145,80.301,80.452
Nicaragua,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,,,,,24.35,,,,,,,,,,,,,,,,,,,34.47048,,,,,,,,,,41.056,41.36,41.97,42.584,43.202,43.824,44.451,45.081,45.715,46.353,46.996,47.642,48.293,48.947,49.604,50.267,50.937,51.615,52.297,52.976,53.643,54.287,54.901,55.479,56.017,56.512,56.961,57.373,57.759,58.13,58.498,58.874,59.267,59.689,60.15,60.667,61.255,61.909,62.619,63.369,64.134,64.882,65.589,66.238,66.82,67.34,67.814,68.266,68.718,69.176,69.644,70.118,70.589,71.048,71.491,71.917,72.324,72.714,73.086,73.439
Niger,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8,,,,,37.095,37.118,37.164,37.21,37.256,37.303,37.35,37.397,37.444,37.492,37.539,37.587,37.635,37.684,37.735,37.789,37.847,37.91,37.979,38.054,38.138,38.23,38.331,38.44,38.557,38.682,38.815,38.955,39.102,39.255,39.415,39.582,39.755,39.938,40.131,40.336,40.556,40.792,41.046,41.322,41.622,41.946,42.294,42.67,43.076,43.52,44.011,44.551,45.136,45.76,46.413,47.081,47.751,48.41,49.051,49.668,50.26,50.835,51.397,51.946
Nigeria,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4,,,,,35.594,35.701,35.919,36.144,36.377,36.616,36.862,37.114,37.37,37.628,37.885,38.139,38.387,38.628,38.865,39.099,39.329,39.561,39.804,40.066,40.37,40.737,41.173,41.672,42.217,42.78,43.324,43.814,44.224,44.54,44.755,44.878,44.933,44.945,44.928,44.89,44.834,44.764,44.687,44.612,44.551,44.513,44.503,44.526,44.588,44.697,44.858,45.066,45.316,45.596,45.896,46.199,46.495,46.774,47.032,47.27,47.492,47.709,47.931,48.166
Norway,38.8,,,,,,,,,,,,,,,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.05,44.77,45.02,48.05,49.53,49.74,48.46,47.92,51.65,50.44,50.37,50.22,51.59,49.93,50,45.81,44.7,46.71,48.78,50.42,49.92,47.87,47.16,49.25,50.86,49.69,50.02,49.67,47.77,47.64,46.83,49.77,51.79,53.18,51.91,50.47,47.4,49.64,50.8,51.06,51.72,51.69,50.38,49.06,48.6,49.79,49.68,51.41,50.62,52.8,53.84,53.73,53.96,51.62,53.47,54.59,56.49,54.98,56.09,55.1,56.91,56.49,56.31,57.47,57.99,58.04,57.75,58.32,57.82,58.17,57.25,57.75,50.3,56.82,58.89,61.61,60.79,61.81,62.12,62.52,63.26,62.87,63.4,62.47,64.11,64.14,64.61,65.49,66.22,65.84,65.84,66.04,67.09,67.36,65.89,65.77,65.68,66.12,65.8,68.19,69.51,70.01,71.13,71.53,71.6,72.54,72.67,73.15,73.23,73.44,73.49,73.44,73.43,73.56,73.58,73.59,73.47,73.11,73.61,73.73,74.01,74.08,73.96,73.67,74.08,74.18,74.34,74.43,74.75,74.8,75.03,75.37,75.4,75.39,75.65,75.84,75.97,76.03,76.19,75.9,76.04,75.89,75.99,76.33,76.41,76.93,77.32,77.28,77.86,77.89,78.31,78.32,78.49,78.47,78.76,78.98,79.05,79.61,80.06,80.29,80.55,80.61,80.672,80.849
Oman,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3,,,,,36.72,36.922,37.34,37.781,38.245,38.733,39.244,39.778,40.335,40.914,41.515,42.139,42.787,43.461,44.168,44.916,45.715,46.571,47.484,48.448,49.455,50.495,51.552,52.616,53.678,54.736,55.792,56.853,57.921,58.993,60.069,61.15,62.232,63.305,64.358,65.383,66.371,67.313,68.199,69.017,69.75,70.38,70.909,71.344,71.697,71.99,72.247,72.496,72.755,73.037,73.346,73.678,74.015,74.343,74.656,74.951,75.225,75.48,75.718,75.938
Pakistan,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9,,,,,20.132,,,,,,,,,,26.7536,,,,,,,,,,31.7584,,,,22.8,,,,,45.63,45.812,46.179,46.551,46.929,47.313,47.704,48.103,48.512,48.936,49.38,49.846,50.337,50.851,51.381,51.914,52.437,52.937,53.405,53.84,54.244,54.628,55.004,55.38,55.758,56.132,56.493,56.833,57.147,57.436,57.707,57.971,58.237,58.512,58.801,59.1,59.404,59.703,59.994,60.278,60.559,60.845,61.142,61.456,61.787,62.132,62.489,62.85,63.208,63.561,63.907,64.245,64.577,64.905,65.23,65.553,65.875,66.197,66.52,66.843
Panama,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,,35.9,,,,,,,,,,42.4,,,,,,,,,,53.26,53.793,54.826,55.793,56.694,57.531,58.302,59.012,59.662,60.258,60.808,61.319,61.802,62.267,62.72,63.169,63.613,64.05,64.482,64.912,65.349,65.801,66.271,66.757,67.255,67.758,68.256,68.738,69.194,69.616,70.002,70.348,70.66,70.943,71.197,71.421,71.614,71.776,71.915,72.038,72.162,72.299,72.459,72.647,72.864,73.105,73.36,73.615,73.859,74.086,74.294,74.484,74.663,74.836,75.005,75.171,75.334,75.495,75.653,75.809
Papua New Guinea,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,,,,33.669,33.921,34.425,34.928,35.431,35.934,36.436,36.938,37.44,37.942,38.443,38.944,39.444,39.943,40.443,40.935,41.412,41.874,42.329,42.791,43.286,43.848,44.495,45.23,46.046,46.924,47.84,48.753,49.625,50.428,51.133,51.714,52.18,52.546,52.824,53.045,53.242,53.449,53.689,53.974,54.297,54.64,54.974,55.284,55.572,55.851,56.145,56.475,56.853,57.279,57.743,58.226,58.707,59.164,59.59,59.979,60.333,60.663,60.98,61.287
Paraguay,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,,,,,,,,,,,,,,,,,,62.576,62.568,62.572,62.613,62.69,62.804,62.952,63.133,63.339,63.563,63.792,64.017,64.225,64.41,64.568,64.706,64.834,64.964,65.107,65.263,65.431,65.604,65.773,65.93,66.074,66.204,66.324,66.437,66.548,66.659,66.769,66.878,66.983,67.085,67.187,67.294,67.41,67.54,67.685,67.844,68.016,68.194,68.374,68.553,68.732,68.915,69.111,69.325,69.558,69.809,70.072,70.338,70.597,70.843,71.073,71.286,71.487,71.682,71.877,72.072
Peru,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7,,,,,,,,,,43.109,43.291,43.67,44.082,44.526,45.001,45.505,46.035,46.585,47.144,47.701,48.244,48.764,49.261,49.741,50.227,50.749,51.33,51.98,52.697,53.462,54.249,55.024,55.762,56.453,57.097,57.702,58.289,58.875,59.464,60.059,60.66,61.261,61.855,62.439,63.009,63.561,64.091,64.603,65.097,65.579,66.056,66.534,67.017,67.507,68.006,68.514,69.025,69.532,70.029,70.508,70.962,71.387,71.781,72.139,72.463,72.752,73.011,73.248,73.467
Philippines,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9,12.7,30.9,,,,,,,,,,,,,,30.9,25.6,30.9,,,,,,,,,,,30.9,,,,,,,,40,,,42,41.9,42,41.9,40.5,41,,,,46.361,46.707,47.407,48.119,48.843,49.578,50.321,51.068,51.811,52.536,53.227,53.869,54.445,54.947,55.377,55.743,56.059,56.35,56.635,56.93,57.244,57.581,57.937,58.306,58.689,59.084,59.488,59.897,60.308,60.719,61.129,61.538,61.946,62.356,62.769,63.188,63.617,64.057,64.507,64.964,65.425,65.884,66.336,66.775,67.2,67.609,68.004,68.39,68.767,69.135,69.494,69.839,70.169,70.484,70.783,71.067,71.338,71.598,71.851,72.098
Poland,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8,,,,,,,,,,,,,,,,,,,59.045,59.653,60.828,61.918,62.925,63.848,64.688,65.448,65.92,65.53,67.86,67.98,67.64,68.57,68.8,69.5,69.91,69.61,70.25,69.74,69.87,69.67,70.85,70.85,71.36,70.77,70.77,70.67,70.6,70.93,70.28,71.26,71.32,71.16,70.9,70.64,70.93,70.98,71.35,71.1,70.75,70.45,70.99,71.51,71.82,72.05,72.39,72.75,73.13,73.18,73.91,74.33,74.67,74.85,75.02,75.15,75.35,75.517,75.678,75.839
Portugal,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6,,,,,,,,,,,,,,,51.43,47.95,49.87,51.05,52.42,53.81,53.69,56.03,56.76,55.38,58.53,58.72,59.82,61.12,62.26,61.43,61.24,61.51,63.81,62.99,64.25,62.87,64.39,65.02,65.24,66.19,65.7,66.6,66.91,66.52,67.17,66.94,69.26,68.66,69.21,68.93,69.16,70.41,70.87,71.68,71.75,71.94,72.77,72.69,72.98,73.26,73.66,74.05,74.07,74.63,74.25,74.19,74.86,74.77,75.76,75.58,75.53,75.97,76.18,76.36,76.84,77.11,77.29,77.49,78.32,78.2,78.94,79.12,78.771,78.937
Puerto Rico,30.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.43,,,,,,,,33.3,30.36,,,,,,,38.17,,,,,,,,,,38.46,,,,,,,,,,40.65,,,,,,,,,,46.01,,,,,,,,,,61.711,62.433,63.797,65.002,66.047,66.934,67.666,68.251,68.703,69.045,69.304,69.51,69.698,69.894,70.117,70.371,70.647,70.921,71.179,71.419,71.647,71.874,72.109,72.355,72.608,72.857,73.084,73.277,73.428,73.541,73.629,73.714,73.814,73.939,74.088,74.242,74.378,74.471,74.512,74.502,74.451,74.372,74.296,74.251,74.258,74.35,74.554,74.871,75.286,75.782,76.323,76.865,77.368,77.8,78.145,78.401,78.581,78.717,78.837,78.953
Qatar,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8,,,,,,,,,,47.027,47.234,47.672,48.157,48.69,49.27,49.897,50.568,51.281,52.031,52.81,53.611,54.423,55.236,56.041,56.831,57.599,58.347,59.076,59.782,60.467,61.131,61.778,62.408,63.019,63.609,64.174,64.711,65.217,65.689,66.124,66.517,66.87,67.189,67.48,67.75,68.008,68.264,68.525,68.8,69.097,69.419,69.765,70.131,70.518,70.926,71.356,71.806,72.265,72.727,73.179,73.61,74.013,74.381,74.71,74.998,75.244,75.457,75.645,75.813
Reunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.83,52.048,52.489,52.939,53.399,53.867,54.343,54.828,55.321,55.821,56.328,56.841,57.361,57.891,58.434,59.003,59.609,60.256,60.943,61.662,62.396,63.125,63.831,64.501,65.13,65.72,66.285,66.841,67.397,67.956,68.512,69.055,69.573,70.06,70.513,70.94,71.347,71.745,72.139,72.527,72.904,73.258,73.58,73.865,74.113,74.33,74.525,74.71,74.893,75.08,75.269,75.459,75.642,75.813,75.973,76.122,76.26,76.391,76.519,76.643
Romania,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7,,,,,,,,,,,,42.01,,,,,,,,,,,,,,,,,,59.863,60.151,60.735,61.337,61.959,62.597,63.246,63.899,64.54,65.144,65.682,66.127,66.457,66.667,66.776,66.83,66.896,67.027,67.256,67.587,67.995,68.43,68.83,69.149,69.371,69.498,69.548,69.561,69.566,69.577,69.596,69.622,69.642,69.649,69.642,69.622,69.588,69.543,69.495,69.447,69.404,69.367,69.341,69.331,69.346,69.401,69.51,69.676,69.898,70.169,70.479,70.81,71.144,71.465,71.765,72.04,72.291,72.528,72.759,72.986
Russian Federation,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9,,,,30.5,,,,,,,,,,,,,,37.5,,,,,,20.5,23.8,24.7,33.6,36.1,35.2,38.4,37.5,38.9,37.4,36.5,35,32.8,11.6,38.2,39.6,41.1,39.9,41.4,43.6,41.2,,,,,,46.1,40.4,52.2,55,57.3,63.815,64.243,64.693,65.164,65.656,66.165,66.685,67.208,67.65,68.67,68.92,68.58,69.05,69.85,69.44,69.51,69.3,69.26,68.74,68.86,69.12,69.02,69,68.99,68.35,68.1,67.97,68.01,67.73,67.7,67.92,68.38,68.15,67.67,68.33,69.95,69.96,69.81,69.73,69.36,69.11,67.98,65.24,63.93,64.62,65.89,66.79,67.14,65.99,65.38,65.3,65.01,64.92,65.29,65.33,66.65,67.57,67.89,66.894
Rwanda,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,,,,,,,,,,,,,,,,,,,,39.408,39.555,39.849,40.146,40.447,40.75,41.056,41.363,41.671,41.979,42.283,42.58,42.867,43.14,43.395,43.627,43.833,44.011,44.165,44.295,44.402,44.487,44.554,44.612,44.671,44.754,44.887,45.077,45.313,45.576,45.883,46.262,46.666,47.002,47.149,47.379,47.609,47.839,48.069,48.299,48.529,48.759,48.989,26.393,27.09,,,35.334,38.409,41.043,43.103,44.604,45.766,46.768,47.645,48.422,49.111,49.711,50.231,50.692
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.896,45.153,45.669,46.184,46.698,47.213,47.727,48.241,48.754,49.267,49.78,50.292,50.804,51.314,51.825,52.335,52.844,53.353,53.861,54.369,54.877,55.384,55.89,56.395,56.899,57.403,57.906,58.408,58.91,59.413,59.915,60.417,60.918,61.42,61.92,62.42,62.918,63.414,63.908,64.399,64.888,65.377,65.865,66.351,66.83,67.297,67.743,68.166,68.562,68.931,69.275,69.6,69.911,70.214,70.512,70.807,71.097,71.38,71.654,71.92
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.618,45.818,46.231,46.671,47.137,47.63,48.148,48.689,49.251,49.828,50.415,51.003,51.586,52.154,52.703,53.226,53.721,54.191,54.64,55.072,55.49,55.901,56.309,56.717,57.126,57.537,57.948,58.354,58.751,59.135,59.505,59.858,60.195,60.514,60.817,61.102,61.371,61.625,61.865,62.09,62.297,62.482,62.643,62.783,62.907,63.023,63.142,63.271,63.418,63.585,63.775,63.986,64.212,64.446,64.685,64.924,65.162,65.396,65.627,65.855
Saudi Arabia,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,,,,,38.657,38.965,39.578,40.183,40.781,41.371,41.955,42.536,43.117,43.707,44.314,44.946,45.612,46.316,47.059,47.833,48.626,49.426,50.226,51.024,51.829,52.652,53.504,54.391,55.31,56.257,57.226,58.2,59.166,60.111,61.022,61.892,62.719,63.5,64.235,64.922,65.565,66.17,66.743,67.285,67.795,68.273,68.714,69.121,69.492,69.831,70.136,70.412,70.664,70.897,71.119,71.335,71.55,71.765,71.985,72.209,72.436,72.661,72.882,73.097
Senegal,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2,,,,,23.9,,,,,,,,,,26.4,,,,,,,,28.8,,,,,37.874,38.028,38.328,38.616,38.892,39.156,39.408,39.648,39.876,40.093,40.301,40.5,40.695,40.888,41.086,41.294,41.515,41.753,42.012,42.296,42.611,42.962,43.346,43.764,44.212,44.69,45.197,45.727,46.273,46.827,47.385,47.942,48.494,49.035,49.558,50.055,50.519,50.949,51.344,51.703,52.024,52.308,52.56,52.787,52.993,53.185,53.367,53.543,53.717,53.892,54.067,54.24,54.408,54.573,54.74,54.919,55.12,55.352,55.616,55.912
Serbia,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.307,56.748,57.611,58.437,59.226,59.977,60.692,61.371,62.016,62.629,63.213,63.771,64.308,64.826,65.326,65.807,66.267,66.703,67.114,67.502,67.874,68.242,68.608,68.971,69.324,69.646,69.91,70.102,70.219,70.268,70.275,70.271,70.29,70.355,70.473,70.64,70.842,71.051,71.245,71.415,71.556,71.666,71.755,71.835,71.91,71.992,72.09,72.208,72.349,72.513,72.695,72.89,73.086,73.276,73.456,73.625,73.783,73.935,74.084,74.232
