Botswana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121000,,,,,,,125000,,,,,,,,,,153000,,,,,,,,,,,,,,,266000,,,,,,,,,,296000,,,,430413,436320,442308,448377,454640,461100,467765,474639,481731,489080,496695,504585,512764,521237,529966,538100,545965,553541,561941,571874,583999,599647,619351,643076,671769,704591,741273,781472,822247,862602,900476,934438,970347,1006466,1042702,1078902,1114934,1151184,1188137,1225684,1263643,1301796,1342614,1385749,1427426,1466989,1503652,1536536,1564950,1588505,1607069,1620848,1630347,1636213,1639231,1640115,1639833,1639131,1638393,,,1537295
Brazil,,,800000,,1250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4507000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7234000,,,,,,,,,,,,,,,,,,,,9797000,9980000,10167000,10358000,10552000,10749000,10951000,11156000,11365000,11578000,11794000,12015000,12240000,12470000,12703000,12941000,13183000,13430000,13682000,13938000,14199000,14539000,14886000,15242000,15607000,15980000,16362000,16753000,17154000,17564000,17984000,18392000,18782000,19180000,19587000,20003000,20427000,20860000,21303000,21754000,22216000,22687000,23168000,23660000,24161000,24674000,25197000,25732000,26277000,26835000,27404000,27969000,28542000,29126000,29723000,30332000,30953000,31587000,32234000,32894000,33568000,34256000,34957000,35673000,36404000,37150000,37911000,38687000,39480000,40289000,41114000,42069000,43069000,44093000,45141000,46215000,47313000,48438000,49590000,50769000,53443075,54995532,56602560,58266357,59989219,61773546,63631992,65551171,67533213,69580328,71694810,73832902,76039390,78316598,80666939,83092908,85557441,88049823,90569084,93114241,95684297,98245467,100840058,103469438,106131448,108823732,111545124,114313951,117146603,120040282,122958132,125929730,128962939,131891729,134626216,137302933,140111725,142938076,145782100,148567499,151083809,153511587,155975974,158471338,160994257,163542501,166073876,168546719,170956177,173293681,175552771,177752913,179914212,182032604,184101109,186112794,188078227,190010647,191908598,,,222838366
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700,,,,,,,,,,5300,,,,,,,,,,4600,,,,,,,,,,4900,,,,,,,,,,5600,,,,,,,,,,5100,,,,,,,,,,,,,,,,,,,,,,,,,6500,,,,6243,6245,6304,6398,6496,6603,6730,6871,7025,7198,7383,7561,7753,7973,8183,8409,8675,8946,9248,9567,9828,9841,10016,10178,10364,10533,10626,10719,10812,10903,10998,11422,11823,12262,12726,13183,13631,14099,14615,15143,15691,16268,16753,17214,17672,18109,18551,18998,19447,19898,20353,20812,21272,21730,22187,22643,23098,23552,24004,,,32023
Brunei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128,,,,,,,,,,,,,,,,,,,,2128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000,,,,,,,,,,26000,,,,,,,,,,30000,,,,,,,,,,,,,,,,41000,,,44983,47632,50634,53678,57070,60983,65347,69342,73521,78540,83037,87067,90822,94351,98171,102414,106629,110971,115921,121434,127554,136621,141500,145170,151000,156223,161626,167216,173000,178899,185220,192831,199468,206154,213018,220215,227691,235357,242997,250553,258172,265877,273701,281594,289516,297508,305565,313563,321371,328979,336376,343653,350898,358098,365251,372361,379444,386511,393551,,,532820
Bulgaria,,,1250000,,1250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2187000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000,,,,,,,,,,,,,,,,,,,,2586000,,,,,,,,,,,,,,,,,,,,3445000,,,,,,,,,,4000000,,,,,,,,,,4520000,,,4720000,,,,,,,5072000,5148000,5255000,5365000,5476000,5590000,5705000,5798000,5873000,5950000,6027000,6106000,6186000,6267000,6349000,6415000,6469000,6514000,6564000,6614000,6666000,6715000,6771000,6828000,6885000,6942000,7000000,7064000,7130000,7195000,7250500,7258200,7274900,7346100,7423300,7499400,7575800,7651254,7727553,7797777,7867374,7943118,8012946,8078145,8144339,8201400,8258057,8310226,8369603,8434172,8489574,8536395,8576200,8620997,8678745,8720742,8755037,8797022,8803281,8811589,8843528,8869441,8892098,8910284,8928271,8943573,8958770,8971958,8982025,8990055,8894028,8772368,8658506,8441872,8353335,8255811,8161026,8066057,7971774,7893227,7818495,7738416,7661799,7588399,7517973,7450349,7385367,7322858,7262675,,,5940822
Burkina Faso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665421,,,,,,,,,,,,,,,,,,,,1665421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4376162,4422822,4469979,4517639,4565808,4614490,4663691,4713416,4763672,4814463,4865796,4890688,4919632,4952695,4989961,5031519,5077473,5127935,5183033,5242904,5303777,5366018,5433886,5507594,5587373,5673472,5764606,5889574,6023204,6165533,6315312,6471556,6634596,6804810,6982590,7168228,7367641,7586551,7824563,8076170,8335771,8603238,8878303,9159653,9467871,9772602,10060724,10352843,10652495,10975109,11308552,11732326,12251209,12705775,13092647,13491736,13902972,14326203,14761339,,,27383500
Burundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899097,,,,,,,,,,,,,,,,,,,,899097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362522,2403682,2445618,2488348,2531886,2576249,2621454,2667518,2714458,2763722,2815405,2894153,2961915,3008458,3088827,3170653,3253610,3330989,3400775,3460144,3521913,3596811,3529983,3540066,3594958,3676308,3749077,3834415,3929974,4119789,4299555,4480338,4580410,4692262,4802889,4906862,5002688,5126023,5257314,5379124,5505113,5636676,5809236,5632915,5681513,6077812,6100754,6121610,6271409,6458283,6621126,6810307,7021078,7251827,7516212,7795426,8090068,8390505,8691005,,,15636620
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090000,,,,,,,,,,,,,,,,,,,,2090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4471170,4581150,4693836,4809293,4927590,5048797,5183860,5322536,5464922,5611117,5761223,5919487,6083619,6253991,6426908,6602232,6779979,6960067,7142547,7327791,7394644,7387057,7450606,7533628,7607940,7489990,7223359,6978607,6749278,6716111,6869171,7059498,7272485,7499259,7656585,7805090,8066070,8371791,8689250,9017752,9355479,9704523,10150094,10643513,11008712,11282730,11542269,11782962,12012231,12239016,12466262,12695476,12926707,13160169,13396361,13636398,13881427,14131858,14387642,,,20611025
Cameroon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860054,,,,,,,,,,,,,,,,,,,,1860054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547668,,,,,3023000,,,,,3241694,,,,,,,,,,,,,,4887591,4947090,5009067,5073595,5140805,5210832,5283822,5359923,5439350,5522218,5608760,5699165,5793633,5892378,5995682,6103788,6216951,6335506,6459744,6590041,6726733,6870244,7021028,7179499,7346174,7521530,7721125,7959865,8206825,8451209,8746201,9024472,9250831,9521511,9815056,10127591,10454538,10780667,11105864,11438491,11778594,12122404,12467171,12814205,13161203,13504356,13848792,14195809,14543246,14889962,15233673,15577246,15929988,16286408,16637276,16988132,17340702,17696293,18054929,,,25997411
Canada,,,250000,,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816000,,,,,,,,,,1169000,,,,,,,,,,1697000,,,,,,,,,,2485000,,,,,,,,,,3369000,,,,,,,,,,3781000,3801000,3870000,3943000,4012000,4071000,4128000,4184000,4244000,4312000,4384000,4451000,4503000,4560000,4617000,4666000,4711000,4760000,4813000,4865000,4918000,4972000,5022000,5072000,5121000,5169000,5218000,5269000,5325000,5383000,5457000,5536000,5650000,5813000,5994000,6166000,6282000,6596000,6813000,6993000,7188000,7410000,7602000,7852000,8093000,8191000,8214000,8277000,8374000,8548000,8798000,9028000,9159000,9256000,9394000,9549000,9713000,9905000,10107000,10305000,10488000,10657000,10794000,10919000,11030000,11136000,11243000,11341000,11452000,11570000,11688000,11818000,11969000,12115000,12268000,12404000,12634000,12901000,13180000,13469000,14011422,14330675,14785584,15183375,15636245,16050356,16445087,17010154,17462004,17872034,18266765,18634977,18985849,19342841,19711053,20071104,20448496,20819767,21143100,21448073,21749986,22026400,22284500,22559500,22874700,23209200,23517500,23796400,24036300,24276900,24593300,24900000,25201900,25456300,25701800,25941600,26203800,26549700,26894800,27379300,27790600,28117600,28523502,28920644,29262472,29619002,29983162,30305843,30628924,30957019,31278097,31592805,31902268,32207113,32507874,32805041,33098932,33390141,33679263,,,39127749
Cape Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55716,,,,,,,,,,,,,,,,,,,,55716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146403,150651,155037,159567,164262,169146,174228,179516,185020,190769,196768,203146,209878,216919,224264,231719,239230,246787,254303,261602,268867,273381,275392,277218,278617,280259,282516,285691,288855,292276,296042,300190,304586,309265,314237,319490,325009,330779,336773,342950,349264,355545,361638,367520,373163,378520,383584,388383,392941,397270,401343,405163,408760,412137,415294,418224,420979,423613,426113,,,449030
Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439,,,,,,,,,,,,,,,,,,,,2439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4300,,,,,,,,,,,,,,,,,,,,5600,,,,,,,,,,5300,,,,,,,,,,,,,,,,,,,,,,6700,,,,,,,6286,6399,6518,6656,6815,6955,7086,7225,7347,7486,7661,7828,8010,8204,8405,8612,8831,9102,9476,9986,10068,10885,11680,12536,13352,14140,14028,14800,15332,16163,17082,17898,18518,19086,20020,20846,21438,22072,24500,25072,26358,27517,28678,30009,31302,32492,33680,34866,36049,37230,38410,39588,40762,41934,43103,44270,45436,46600,47762,,,72631
Central African Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479444,,,,,,,,,,,,,,,,,,,,479444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834000,,,,,,,,,,,,,,1259816,1275178,1291695,1309382,1328254,1348342,1369678,1392284,1416198,1441243,1467449,1494850,1523478,1553368,1584615,1627540,1685107,1733638,1763062,1794675,1839245,1883905,1927260,1965058,2006137,2057734,2112053,2167533,2224608,2284965,2348429,2412299,2476971,2542451,2627937,2712740,2774241,2840009,2916332,2998720,3083530,3173017,3265124,3365452,3463919,3541284,3615758,3696513,3778834,3858868,3935417,3993016,4048013,4112104,4171859,4237703,4303356,4369038,4434873,,,5731616
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432000,,,,,,,,,,,,,,2607769,2644428,2682462,2721913,2762828,2805256,2849247,2894855,2942133,2991261,3042303,3095331,3150417,3207638,3271357,3344639,3419602,3495967,3572528,3650046,3730240,3813207,3899068,3988497,4082064,4179837,4281867,4388260,4498511,4545410,4542002,4646494,4875118,5073154,5125782,5169374,5314060,5498955,5674660,5829327,6022856,6232340,6429417,6655731,6886696,7103883,7329462,7562011,7804481,8058514,8316481,8573507,8835739,9103618,9377194,9657069,9944201,10238807,10541156,,,19284485
Channel Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43908,,,,,,,,,,,,,,,,,,,,43908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102171,102988,103810,104600,105323,106011,106690,107390,108150,108985,109891,110858,112092,113477,114942,116389,117726,119015,120169,121242,122289,123247,124086,124816,125452,126010,126530,127090,127671,128274,128891,129660,130914,132179,133458,134748,138888,140720,142567,144404,146232,145522,146443,147282,148086,148965,149812,150654,151466,152246,152995,153703,154362,154974,155533,156040,156493,156894,157259,,,159516
Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771447,,,,,,,,,,,,,,,,,,,,771447,789144,807304,825890,844866,864198,883855,903807,924027,944490,965173,986056,1007120,1028350,1049733,1071256,1092912,1114694,1136597,1158619,1180761,1203023,1225410,1247926,1270578,1293375,1316325,1339439,1362729,1386207,1409885,1433777,1457897,1482258,1506873,1531758,1556924,1582386,1608154,1634242,1660659,1687416,1714521,1741983,1769808,1798001,1826566,1855505,1884819,1914507,1944569,1974998,2005790,2036939,2068435,2100268,2132427,2164899,2197670,2230723,2264042,2297611,2331409,2365419,2399621,2433995,2468522,2503181,2537954,2572823,2607769,2642778,2677834,2712925,2748040,2783171,2818312,2853462,2888620,2923792,2958986,2994214,3029494,3064845,3100295,3135874,3171619,3207571,3243777,3280289,3317166,3354469,3392269,3430640,3469662,3509420,3550005,3591512,3634043,3677702,3722598,3768846,3816561,3865863,3916875,3969721,4024523,4081406,4140494,4201905,4265756,4332156,4401207,4473001,4547615,4625112,4705534,4788901,4875203,4964398,5056404,5151095,5248293,5347758,5449185,5552190,5656303,5760959,5865486,5969096,6090833,6251933,6377619,6492774,6612138,6743269,6888843,7048426,7219783,7399842,7585349,7773314,7961258,8147349,8330423,8509950,8685954,8858908,9029621,9199122,9368558,9540298,9717524,9896635,10076544,10251542,10432214,10599793,10759823,10922822,11093718,11282304,11487112,11686845,11879139,12066701,12259840,12463354,12677524,12901157,13127760,13352503,13572994,13788271,14000060,14205449,14404243,14599929,14790995,14975383,15153450,15327316,15497046,15662645,15823957,15980912,16134219,16284741,16432536,,,18903282
China,,,160000000,,138000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381000000,383711494,386442286,389192512,391962310,394751821,397561184,400390540,403240033,406109805,409000000,409299014,409598247,409897699,410197370,410497259,410797368,411097697,411398245,411699012,412000000,412000000,412000000,412000000,412000000,412000000,412000000,412000000,412000000,412000000,412000000,408358528,404749241,401171855,397626087,394111659,390628294,387175716,383753654,380361838,377000000,375055482,373120994,371196483,369281899,367377190,365482306,363597195,361721807,359856092,358000000,358988000,359978000,360971000,361967000,362966000,363967000,364971000,365978000,366988000,368000000,369183000,370369000,371560000,372754000,373952000,375154000,376359000,377569000,378783000,380000000,381979000,383969000,385969000,387979000,390000000,391980000,393970000,395970000,397980000,400000000,402243000,404498000,406766000,409047000,411340000,413646000,415965000,418297000,420642000,423000000,427662000,432375000,437140000,441958000,446829000,451753000,456732000,461766000,466855000,472000000,473673000,475352000,477037000,478728000,480425000,482128000,483837000,485552000,487273000,489000000,492640000,496307000,500000000,502639000,505292000,507959000,510640000,513336000,516046000,518770000,521508000,524261000,527028000,529810000,532607000,535418000,538244000,541085000,543941000,546815000,557480000,568910000,581390000,595310000,608655000,621465000,637408000,653235000,666005000,667070000,660330000,665770000,682335000,698355000,715185000,735400000,754550000,774510000,796025000,818315000,841105000,862030000,881940000,900350000,916395000,930685000,943455000,956165000,969005000,981235000,993861000,1000281000,1023288000,1036825000,1051040000,1066790000,1084035000,1101630000,1118650000,1135185000,1150780000,1164970000,1178440000,1191835000,1204855000,1217550000,1230075000,1241935000,1252735000,1262645000,1271850000,1280400000,1288400000,1295733978,1303182268,1310823807,1318683096,1326856173,,,1458024460
Christmas Island,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,213,,,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2770,474,433,396,361,1490,1400,,,1400,
Cocos Island,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635,633,632,630,629,628,574,596,,,596,
Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206000,,,,,,,,,,,,,,,,,,,,1206000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2065000,,,,,,,,,,,,,,,,,,,,2392000,,,,,,,,,,,,,,,,,,,,3369000,,,,,,,,,,3998000,4079000,4162000,4247000,4334000,4422000,4512000,4604000,4697000,4793000,4890000,4990000,5091000,5195000,5330000,5468000,5609000,5754000,5903000,6056000,6213000,6374000,6539000,6709000,6882000,7061000,7243000,7431000,7624000,7821000,7914000,8009000,8104000,8201000,8299000,8398000,8498000,8599000,8702000,8935000,9174000,9419000,9671000,9930000,10196000,10469000,10749000,11036000,11332000,11635000,11591658,11965000,12350771,12749619,13162003,13588405,14029321,14485993,14958277,15446730,15952727,16476124,17009885,17546017,18090000,18646175,19201732,19764027,20321665,20869140,21429658,21992579,22542890,23069231,23593390,24114177,24620486,25094412,25542727,26030848,26582811,27159381,27764644,28389398,29027923,29678395,30326818,30964245,31589376,32216557,32858579,33518610,34202721,34896573,35588746,36280883,36971016,37657830,38339937,39016113,39685655,40349388,41008227,41662073,42310775,42954279,43593035,44227550,44858264,,,57665538
Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56346,,,,,,,,,,,,,,,,,,,,56346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148057,150937,153936,157062,160318,163711,167245,170928,174766,178754,182899,187209,191689,196348,201208,206279,211571,217378,223443,229732,236252,243014,250027,257303,264851,272685,280815,304739,313970,323557,333513,340765,348643,356997,365813,375099,384862,395114,405874,417164,429010,441427,454429,468010,482162,496906,512197,527982,544267,561063,578400,596202,614382,632948,651901,671247,690948,710960,731281,,,1263062
Congo. Dem. Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5163819,,,,,,,,,,,,,,,,,,,,5163819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13568762,13831813,14100005,14373435,14657484,14952568,15259279,15577932,15909008,16253014,16610482,16964231,17486434,18027167,18432651,18855509,19343383,19941073,20570629,21178812,21780955,22385560,23007669,23668471,24327147,25027571,25737520,26480870,27314183,28201693,29010717,29806198,30646495,31444001,32337982,33340593,34372899,35481645,36632259,37814050,39064041,40388906,41672143,43055943,44539132,46343432,47265530,47798986,48877408,50400431,52021832,53682112,55379852,57124974,58919207,60764490,62660551,64606759,66604314,,,122223300
Congo. Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314465,,,,,,,,,,,,,,,,,,,,314465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826308,840223,854885,870325,886576,903672,921651,940458,960128,980700,1002214,1024609,1047924,1072198,1097474,1123795,1151207,1179760,1209505,1240372,1272408,1305794,1340458,1376455,1414408,1453638,1494409,1536769,1580775,1626497,1674005,1723397,1774735,1828053,1883386,1941071,2001363,2064095,2129084,2196100,2264842,2336155,2409073,2487553,2568840,2648529,2729757,2800947,2878481,2970784,3102404,3238410,3328795,3412576,3502035,3602269,3702314,3800610,3903318,,,6892353
Cook Islands,,,,,14669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000,,,,,,,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,8200,,,,8500,,,,,8700,,,,,8800,,,,,9500,,,,,10000,,,,,,,,,,12000,,,,,,,,,14000,,,,,14575,14955,15286,15597,15926,16235,16552,16829,17107,17447,17883,18245,18526,18721,18904,19073,19226,19394,19918,20463,20828,21285,21345,20856,19860,19231,18127,18483,18650,18442,18010,17646,17420,17455,17691,17424,17558,17566,17786,18008,18231,18457,18680,18903,19124,19343,19561,19776,19989,20200,20407,20611,20811,21008,21200,21388,21571,21750,21923,,,24354
Costa Rica,,,,,19000,,,,24000,,,,,,,,,,,,,,34000,,,,,,,,,,,,,,,,,53000,,,,,,,,,,,,,,,,,,,63000,,,,65000,,,,,,,,,,,,78000,,,,,,,,94000,,,,,,101000,,,,,,,,,,,,,,120000,,,,,,137000,,,,,153000,,,,,,,,182000,,,,,,,,,243000,,,,,,,,297000,310000,320000,320000,330000,340000,340000,350000,350000,360000,363000,366000,369000,372000,390000,390000,400000,400000,410000,420000,420000,430000,430000,440000,450000,460000,470000,470000,480000,490000,500000,510000,520000,530000,540000,550000,560000,580000,590000,610000,620000,630000,650000,660000,680000,700000,710000,730000,750000,770000,866982,895336,926317,958893,993786,1031782,1071654,1112300,1154408,1200148,1248022,1296587,1345187,1393441,1440184,1487605,1538442,1588717,1638476,1687100,1735523,1785636,1834796,1886035,1937413,1991580,2048557,2108457,2192367,2259714,2299124,2357285,2424367,2494353,2567516,2643808,2723111,2799811,2875267,2951454,3027175,3101029,3173216,3244282,3314588,3383786,3451722,3518107,3583162,3647319,3710558,3773057,3834934,3896092,3956507,4016173,4075261,4133884,4191948,,,5271503
Cote d'Ivoire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088530,,,,,,,,,,,,,,,,,,,,1088530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2860288,2918070,2977019,3037159,3098513,3164270,3231423,3300000,3373788,3463050,3576077,3700174,3832408,3985277,4148402,4326838,4526508,4744870,4983741,5234620,5503630,5786465,6071696,6351885,6621723,6888884,7170368,7459574,7756303,8061217,8375546,8697986,9025951,9360268,9701389,10049353,10403065,10761098,11122436,11484678,11981454,12461399,12772596,13139524,13582754,13988434,14336812,14625967,14878476,15200755,15563387,15909606,16252726,16595981,16944598,17298040,17654843,18013409,18373060,,,26079341
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227886,,,,,,,,,,,,,,,,,,,,1227886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3837297,3859830,3882229,3906475,3929591,3955526,3973442,3991242,4004029,4020631,4036145,4055443,4076557,4098506,4113553,4133313,4155830,4174366,4189903,4200551,4205389,4215869,4225310,4234664,4245822,4255000,4286311,4318673,4349242,4379909,4383000,4390829,4413368,4430941,4441854,4457874,4471752,4484310,4493676,4501397,4508347,4540641,4494013,4486066,4511187,4496683,4464030,4444595,4420195,4408383,4410830,4439110,4481020,4497779,4496869,4495904,4494749,4493312,4491543,,,4300965
